# SignalP-5.0	Organism: Eukarya	Timestamp: 20191022231331
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
Q53H82	OTHER	0.001332	0.998668	
Q5W064	OTHER	0.002175	0.997825	
Q14532	OTHER	0.003323	0.996677	
Q5VUJ6	OTHER	0.005188	0.994812	
O96004	OTHER	0.002174	0.997826	
Q9UHB6	OTHER	0.001329	0.998671	
P50851	OTHER	0.000717	0.999283	
P01860	OTHER	0.010682	0.989318	
P54257	OTHER	0.003473	0.996527	
Q8IYS2	OTHER	0.329344	0.670656	
O43364	OTHER	0.001390	0.998610	
Q8WW32	OTHER	0.000310	0.999690	
Q96L50	OTHER	0.000838	0.999162	
Q9Y257	OTHER	0.168934	0.831066	
Q8NBE8	OTHER	0.000383	0.999617	
Q6ZWB6	OTHER	0.003002	0.996998	
Q93100	OTHER	0.001890	0.998110	
P14616	SP(Sec/SPI)	0.894803	0.105197	CS pos: 23-24. GFG-LD. Pr: 0.6162
Q53G59	OTHER	0.000512	0.999488	
Q9H209	OTHER	0.001866	0.998134	
Q7Z494	OTHER	0.003570	0.996430	
Q86WI1	SP(Sec/SPI)	0.998171	0.001829	CS pos: 20-21. CAA-DP. Pr: 0.8172
Q15165	SP(Sec/SPI)	0.817093	0.182907	CS pos: 23-24. LLA-LR. Pr: 0.4735
Q96J65	OTHER	0.002059	0.997941	
Q9BRX5	OTHER	0.000401	0.999599	
Q00888	SP(Sec/SPI)	0.929012	0.070988	CS pos: 34-35. TTA-QV. Pr: 0.8613
Q494U1	OTHER	0.000442	0.999558	
A6NFU8	OTHER	0.001053	0.998947	
O14494	OTHER	0.189194	0.810806	
Q15233	OTHER	0.000592	0.999408	
Q8NH21	OTHER	0.001031	0.998969	
P32243	OTHER	0.000796	0.999204	
Q8NH42	OTHER	0.000771	0.999229	
Q9NUX5	OTHER	0.001174	0.998826	
Q96MR7	OTHER	0.002052	0.997948	
Q8NH67	OTHER	0.004138	0.995862	
B2RU33	OTHER	0.003433	0.996567	
Q8NGK3	OTHER	0.003713	0.996287	
P47874	OTHER	0.000329	0.999671	
Q9Y328	OTHER	0.000822	0.999178	
Q8NH05	OTHER	0.003465	0.996535	
A5A3E0	OTHER	0.004812	0.995188	
Q8WZ82	OTHER	0.002683	0.997317	
Q8NGB4	OTHER	0.000735	0.999265	
Q9UJ68	OTHER	0.320365	0.679635	
Q8NGK5	OTHER	0.010179	0.989821	
P78380	OTHER	0.000252	0.999748	
P30101	SP(Sec/SPI)	0.990326	0.009674	CS pos: 24-25. AAA-SD. Pr: 0.7659
Q8NGF9	OTHER	0.000774	0.999226	
Q9NZV6	OTHER	0.000872	0.999128	
Q86W56	OTHER	0.002779	0.997221	
Q8NH48	OTHER	0.000560	0.999440	
P01210	SP(Sec/SPI)	0.998903	0.001097	CS pos: 24-25. VRA-EC. Pr: 0.5884
P47887	OTHER	0.000960	0.999040	
O60462	SP(Sec/SPI)	0.997716	0.002284	CS pos: 22-23. VRG-QP. Pr: 0.9871
Q8NA58	SP(Sec/SPI)	0.791938	0.208062	CS pos: 22-23. FTG-LR. Pr: 0.1682
O95221	OTHER	0.000702	0.999298	
O43749	OTHER	0.003438	0.996562	
Q9HDD0	OTHER	0.000568	0.999432	
O43660	OTHER	0.000441	0.999559	
Q8NGS1	OTHER	0.000285	0.999715	
P51888	SP(Sec/SPI)	0.996163	0.003837	CS pos: 20-21. AQG-QP. Pr: 0.9138
P31942	OTHER	0.000678	0.999322	
Q9H8X2	OTHER	0.000148	0.999852	
P55344	SP(Sec/SPI)	0.517261	0.482739	CS pos: 24-25. AMA-TD. Pr: 0.4505
Q58FF6	OTHER	0.001044	0.998956	
A0A0G2JMI3	SP(Sec/SPI)	0.996202	0.003798	CS pos: 19-20. THA-EV. Pr: 0.9611
P24394	SP(Sec/SPI)	0.973073	0.026927	CS pos: 23-24. ASS-GN. Pr: 0.5330
Q9BQ13	OTHER	0.002009	0.997991	
Q9UKV0	OTHER	0.000472	0.999528	
Q6NUN7	OTHER	0.000406	0.999594	
Q14571	OTHER	0.014797	0.985203	
Q96M94	OTHER	0.000196	0.999804	
Q9H252	OTHER	0.001117	0.998883	
Q9NQS7	OTHER	0.000280	0.999720	
Q2M2Z5	OTHER	0.000892	0.999108	
O43896	OTHER	0.002257	0.997743	
Q8NH08	OTHER	0.010974	0.989026	
P62136	OTHER	0.000429	0.999571	
Q76G19	OTHER	0.000185	0.999815	
P22307	OTHER	0.005011	0.994989	
P17050	SP(Sec/SPI)	0.697605	0.302395	CS pos: 17-18. VLM-LD. Pr: 0.2279
B2RN74	OTHER	0.003614	0.996386	
P11940	OTHER	0.001612	0.998388	
O60813	OTHER	0.001299	0.998701	
Q9NXJ5	OTHER	0.003520	0.996480	
Q9H903	OTHER	0.000617	0.999383	
Q969H6	OTHER	0.002721	0.997279	
Q8IY49	OTHER	0.001849	0.998151	
Q8WVF1	OTHER	0.101675	0.898325	
Q8NG92	OTHER	0.000802	0.999198	
Q02505	SP(Sec/SPI)	0.935961	0.064039	CS pos: 21-22. ATG-TL. Pr: 0.3953
Q9UQ07	OTHER	0.000920	0.999080	
Q9H857	OTHER	0.002234	0.997766	
Q13823	OTHER	0.000723	0.999277	
Q9HD23	OTHER	0.006074	0.993926	
Q8TAX7	SP(Sec/SPI)	0.995142	0.004858	CS pos: 22-23. SEG-RE. Pr: 0.6107
P16519	SP(Sec/SPI)	0.946173	0.053827	CS pos: 25-26. ASA-ER. Pr: 0.8262
Q9UI09	OTHER	0.000974	0.999026	
Q7Z417	OTHER	0.001339	0.998661	
Q53EL6	OTHER	0.000302	0.999698	
P10696	SP(Sec/SPI)	0.969054	0.030946	CS pos: 19-20. SLG-II. Pr: 0.8320
Q06323	OTHER	0.000838	0.999162	
Q6NXP6	OTHER	0.000387	0.999613	
Q8N8W4	OTHER	0.000393	0.999607	
O75594	SP(Sec/SPI)	0.977108	0.022892	CS pos: 21-22. GAA-QE. Pr: 0.8147
Q8N5Y2	OTHER	0.000343	0.999657	
Q9H6R4	OTHER	0.000909	0.999091	
Q6ZMI0	OTHER	0.000405	0.999595	
A1L3X4	OTHER	0.090887	0.909113	
P43246	OTHER	0.000666	0.999334	
Q9H4Q4	OTHER	0.005351	0.994649	
Q9HC36	OTHER	0.001814	0.998186	
Q92824	SP(Sec/SPI)	0.764938	0.235062	CS pos: 32-33. CRT-RV. Pr: 0.4272
P20591	OTHER	0.003411	0.996589	
Q9H4Q3	OTHER	0.004333	0.995667	
Q96PU5	OTHER	0.000652	0.999348	
Q6DT37	OTHER	0.000962	0.999038	
O95918	OTHER	0.001308	0.998692	
P55769	OTHER	0.000411	0.999589	
O76001	OTHER	0.000152	0.999848	
Q13133	OTHER	0.002110	0.997890	
Q8N349	OTHER	0.010572	0.989428	
Q9NQX1	OTHER	0.001250	0.998750	
Q8TCT1	OTHER	0.001213	0.998787	
Q8NGH9	OTHER	0.001360	0.998640	
O15239	SP(Sec/SPI)	0.683823	0.316177	CS pos: 24-25. ATA-YI. Pr: 0.5251
Q08209	OTHER	0.000732	0.999268	
P21452	OTHER	0.000355	0.999645	
A0A0A6YYL3	OTHER	0.003881	0.996119	
Q8NH60	OTHER	0.024783	0.975217	
Q16633	OTHER	0.002753	0.997247	
P07737	OTHER	0.001752	0.998248	
Q9BRQ5	OTHER	0.001206	0.998794	
Q9Y585	OTHER	0.001386	0.998614	
Q86YR6	OTHER	0.002332	0.997668	
P0C623	OTHER	0.000407	0.999593	
O00482	OTHER	0.000699	0.999301	
Q7Z2D5	OTHER	0.005317	0.994683	
P48454	OTHER	0.000457	0.999543	
Q15406	OTHER	0.002059	0.997941	
Q9BSM1	OTHER	0.000989	0.999011	
Q8NH53	OTHER	0.003190	0.996810	
Q99946	OTHER	0.003005	0.996995	
Q32ZL2	OTHER	0.120687	0.879313	
Q8NGI2	OTHER	0.003608	0.996392	
Q9H841	OTHER	0.001183	0.998817	
Q13615	OTHER	0.000325	0.999675	
Q9Y3D2	OTHER	0.076722	0.923278	
O60431	OTHER	0.000234	0.999766	
Q96AQ8	OTHER	0.002984	0.997016	
A4D2B0	OTHER	0.012986	0.987014	
Q5T0T0	OTHER	0.000600	0.999400	
Q6EKJ0	OTHER	0.001767	0.998233	
Q56UN5	OTHER	0.000813	0.999187	
Q9H081	OTHER	0.000953	0.999047	
Q58FG1	OTHER	0.000524	0.999476	
Q96S90	OTHER	0.000662	0.999338	
P78347	OTHER	0.000914	0.999086	
Q9H2I8	OTHER	0.000194	0.999806	
Q9BZM3	OTHER	0.001741	0.998259	
Q15651	OTHER	0.000522	0.999478	
Q96FV0	OTHER	0.000669	0.999331	
P10145	SP(Sec/SPI)	0.998060	0.001940	CS pos: 22-23. CEG-AV. Pr: 0.7355
Q8IZA3	OTHER	0.000380	0.999620	
Q8NEC7	OTHER	0.001360	0.998640	
Q93077	OTHER	0.000762	0.999238	
Q6ZUX7	SP(Sec/SPI)	0.650011	0.349989	CS pos: 23-24. AFA-EL. Pr: 0.4834
P01880	OTHER	0.002810	0.997190	
Q6XZB0	SP(Sec/SPI)	0.976425	0.023575	CS pos: 15-16. VRS-DN. Pr: 0.7709
O75600	OTHER	0.018968	0.981032	
P00390	OTHER	0.033175	0.966825	
Q9H2S9	OTHER	0.001521	0.998479	
Q05315	OTHER	0.002230	0.997770	
A0A0A0MT76	OTHER	0.014596	0.985404	
Q9NZ38	OTHER	0.044663	0.955337	
Q9UBP8	OTHER	0.000262	0.999738	
A0A075B6Q5	SP(Sec/SPI)	0.993506	0.006494	CS pos: 20-21. VQC-EV. Pr: 0.9743
P02042	OTHER	0.002200	0.997800	
Q96JK4	SP(Sec/SPI)	0.987015	0.012985	CS pos: 19-20. AAA-HP. Pr: 0.4352
Q2M1V0	OTHER	0.000468	0.999532	
Q9NZH6	OTHER	0.002003	0.997997	
Q6UX52	SP(Sec/SPI)	0.993019	0.006981	CS pos: 20-21. SKA-RE. Pr: 0.7313
P49257	SP(Sec/SPI)	0.925247	0.074753	CS pos: 30-31. VRG-DG. Pr: 0.8410
Q96FZ2	OTHER	0.002004	0.997996	
P13378	OTHER	0.005081	0.994919	
O75019	SP(Sec/SPI)	0.720168	0.279832	CS pos: 23-24. VQA-GT. Pr: 0.5817
P20809	SP(Sec/SPI)	0.987652	0.012348	CS pos: 21-22. AVA-PG. Pr: 0.4137
O00629	OTHER	0.000460	0.999540	
Q8NHJ6	SP(Sec/SPI)	0.973173	0.026827	CS pos: 23-24. MQA-GP. Pr: 0.6282
A2RU49	OTHER	0.000965	0.999035	
Q6JVE5	SP(Sec/SPI)	0.996401	0.003599	CS pos: 19-20. LQA-QT. Pr: 0.8714
Q6P5Q4	OTHER	0.000563	0.999437	
P06756	SP(Sec/SPI)	0.992454	0.007546	CS pos: 30-31. CRA-FN. Pr: 0.9774
P09629	OTHER	0.005064	0.994936	
Q8WX39	SP(Sec/SPI)	0.987537	0.012463	CS pos: 15-16. IAA-QE. Pr: 0.8794
Q99075	SP(Sec/SPI)	0.945480	0.054520	CS pos: 23-24. VTG-ES. Pr: 0.6468
Q99714	OTHER	0.035779	0.964221	
Q9UJU2	OTHER	0.002293	0.997707	
P05107	SP(Sec/SPI)	0.998485	0.001515	CS pos: 22-23. VLS-QE. Pr: 0.9589
Q9NQC1	OTHER	0.000327	0.999673	
Q9UF12	OTHER	0.005829	0.994171	
P17658	OTHER	0.004300	0.995700	
Q7RTS7	OTHER	0.000440	0.999560	
P78412	OTHER	0.002471	0.997529	
P01594	SP(Sec/SPI)	0.996855	0.003145	CS pos: 22-23. ARC-DI. Pr: 0.9382
Q16666	OTHER	0.000426	0.999574	
Q9HA64	OTHER	0.001239	0.998761	
Q53HC5	OTHER	0.001903	0.998097	
Q8IZU9	SP(Sec/SPI)	0.827483	0.172517	CS pos: 23-24. GLQ-KR. Pr: 0.4196
O95050	OTHER	0.004154	0.995846	
Q9Y6N6	SP(Sec/SPI)	0.978672	0.021328	CS pos: 19-20. AAG-AG. Pr: 0.5500
P06865	SP(Sec/SPI)	0.993782	0.006218	CS pos: 22-23. ATA-LW. Pr: 0.8427
P11279	SP(Sec/SPI)	0.993310	0.006690	CS pos: 28-29. ASA-AM. Pr: 0.8530
Q8TDN2	OTHER	0.001757	0.998243	
Q8N239	OTHER	0.010262	0.989738	
Q13427	OTHER	0.001445	0.998555	
Q8NGF6	OTHER	0.013626	0.986374	
Q7Z5L7	SP(Sec/SPI)	0.948879	0.051121	CS pos: 24-25. VLA-VR. Pr: 0.7960
Q6TCH7	OTHER	0.002126	0.997874	
Q9NZG7	OTHER	0.000567	0.999433	
Q8WVV4	OTHER	0.002718	0.997282	
Q9Y619	OTHER	0.044018	0.955982	
A3QJZ6	OTHER	0.013332	0.986668	
Q03181	OTHER	0.000548	0.999452	
Q7RTY5	SP(Sec/SPI)	0.995504	0.004496	CS pos: 20-21. VCG-QP. Pr: 0.4596
Q8NBL1	SP(Sec/SPI)	0.998960	0.001040	CS pos: 23-24. AQG-RQ. Pr: 0.9627
P55347	OTHER	0.003682	0.996318	
Q5R387	SP(Sec/SPI)	0.997398	0.002602	CS pos: 18-19. THS-SF. Pr: 0.9570
Q86W28	OTHER	0.001398	0.998602	
Q9NQX5	SP(Sec/SPI)	0.932435	0.067565	CS pos: 34-35. AAA-GH. Pr: 0.4103
P43490	OTHER	0.001885	0.998115	
Q8NEL0	OTHER	0.002673	0.997327	
Q13443	SP(Sec/SPI)	0.927278	0.072722	CS pos: 28-29. VLG-AA. Pr: 0.4101
Q9NP61	OTHER	0.001066	0.998934	
P82987	SP(Sec/SPI)	0.970197	0.029803	CS pos: 26-27. TTA-EK. Pr: 0.8321
Q01518	OTHER	0.000436	0.999564	
Q9Y6F7	OTHER	0.000998	0.999002	
Q9H6R3	OTHER	0.001462	0.998538	
P06307	SP(Sec/SPI)	0.991543	0.008457	CS pos: 20-21. ALT-QP. Pr: 0.6259
P35218	OTHER	0.037854	0.962146	
Q9BYV9	OTHER	0.000505	0.999495	
O75828	OTHER	0.000968	0.999032	
Q5VV16	OTHER	0.000818	0.999182	
Q8WU20	OTHER	0.000680	0.999320	
Q8WXT5	OTHER	0.000818	0.999182	
Q16254	OTHER	0.000725	0.999275	
P34897	OTHER	0.019840	0.980160	
Q8WWZ3	OTHER	0.002685	0.997315	
Q9BVV2	OTHER	0.000626	0.999374	
P02724	SP(Sec/SPI)	0.953926	0.046074	CS pos: 19-20. ISA-SS. Pr: 0.5985
Q9NRJ2	OTHER	0.000377	0.999623	
P58012	OTHER	0.004154	0.995846	
P00488	OTHER	0.000711	0.999289	
Q15334	OTHER	0.001921	0.998079	
Q96BN6	OTHER	0.001328	0.998672	
Q9NX09	OTHER	0.000350	0.999650	
Q06889	OTHER	0.001913	0.998087	
P49770	OTHER	0.000696	0.999304	
O15068	OTHER	0.003338	0.996662	
P01566	SP(Sec/SPI)	0.958573	0.041427	CS pos: 23-24. SLG-CD. Pr: 0.6116
A6NGU7	OTHER	0.000755	0.999245	
P55899	SP(Sec/SPI)	0.995586	0.004414	CS pos: 23-24. SLG-AE. Pr: 0.7004
Q99928	SP(Sec/SPI)	0.993128	0.006872	CS pos: 17-18. LHA-RS. Pr: 0.5470
Q14376	OTHER	0.000519	0.999481	
Q9P0N8	OTHER	0.002632	0.997368	
Q9P2N6	OTHER	0.002335	0.997665	
Q9Y4L1	SP(Sec/SPI)	0.761953	0.238047	CS pos: 30-31. ALS-DT. Pr: 0.3578
Q5TGJ6	OTHER	0.000710	0.999290	
Q7Z4V5	OTHER	0.001351	0.998649	
P0C7L1	SP(Sec/SPI)	0.964193	0.035807	CS pos: 21-22. AFA-ID. Pr: 0.8552
Q07627	OTHER	0.040777	0.959223	
Q9BYR7	OTHER	0.007429	0.992571	
Q8NFY9	OTHER	0.001153	0.998847	
Q9BYR8	OTHER	0.028595	0.971405	
Q9GZP8	OTHER	0.000688	0.999312	
Q15811	OTHER	0.001201	0.998799	
O94889	OTHER	0.000799	0.999201	
O14901	OTHER	0.000921	0.999079	
A0A1B0GVH7	OTHER	0.000318	0.999682	
P60369	OTHER	0.055112	0.944888	
O15225	OTHER	0.010396	0.989604	
Q15102	OTHER	0.000757	0.999243	
Q8N5I3	OTHER	0.000364	0.999636	
O15031	SP(Sec/SPI)	0.973535	0.026465	CS pos: 18-19. AGA-SL. Pr: 0.5677
Q9HBL8	OTHER	0.006101	0.993899	
Q9H3R2	SP(Sec/SPI)	0.985761	0.014239	CS pos: 17-18. VNT-AT. Pr: 0.2915
P36955	SP(Sec/SPI)	0.998541	0.001459	CS pos: 19-20. SSC-QN. Pr: 0.7586
Q8NGS7	OTHER	0.000439	0.999561	
O00750	OTHER	0.000683	0.999317	
Q7RTY0	OTHER	0.016990	0.983010	
Q9UHK0	OTHER	0.000767	0.999233	
Q6ZSK4	OTHER	0.001294	0.998706	
# SignalP-5.0	Organism: Eukarya	Timestamp: 20191023000652
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
O95744	OTHER	0.000564	0.999436	
Q3SYA9	OTHER	0.001002	0.998998	
Q12879	SP(Sec/SPI)	0.952797	0.047203	CS pos: 26-27. SAA-AE. Pr: 0.4132
Q12908	OTHER	0.002420	0.997580	
P78364	OTHER	0.000519	0.999481	
P41247	OTHER	0.390739	0.609261	
Q86W26	OTHER	0.000816	0.999184	
P29728	OTHER	0.000903	0.999097	
Q9BPW8	OTHER	0.002899	0.997101	
Q99569	OTHER	0.000879	0.999121	
P46734	OTHER	0.000545	0.999455	
P54368	OTHER	0.001669	0.998331	
Q8IY26	OTHER	0.000317	0.999683	
P30048	OTHER	0.004729	0.995271	
Q9Y466	OTHER	0.002017	0.997983	
Q8NGE8	OTHER	0.000815	0.999185	
Q9H503	OTHER	0.000550	0.999450	
Q12774	OTHER	0.000390	0.999610	
Q9P209	OTHER	0.001027	0.998973	
Q8TEP8	OTHER	0.000741	0.999259	
Q30167	SP(Sec/SPI)	0.972406	0.027594	CS pos: 29-30. ALA-GD. Pr: 0.9062
A6NCS6	OTHER	0.001205	0.998795	
Q8N4T0	SP(Sec/SPI)	0.849974	0.150026	CS pos: 30-31. GHS-HL. Pr: 0.8125
Q16568	SP(Sec/SPI)	0.987245	0.012755	CS pos: 27-28. TRA-QE. Pr: 0.9278
Q6UX46	SP(Sec/SPI)	0.985180	0.014820	CS pos: 22-23. GRG-RG. Pr: 0.2689
O75078	SP(Sec/SPI)	0.977174	0.022826	CS pos: 23-24. GLG-TQ. Pr: 0.7413
Q13939	OTHER	0.000318	0.999682	
P05090	SP(Sec/SPI)	0.998910	0.001090	CS pos: 20-21. AEG-QA. Pr: 0.6711
Q8N104	SP(Sec/SPI)	0.999536	0.000464	CS pos: 19-20. AKN-AF. Pr: 0.4723
Q6P1R4	OTHER	0.001137	0.998863	
Q9NP97	OTHER	0.000574	0.999426	
Q9Y2D4	OTHER	0.000828	0.999172	
O76062	OTHER	0.052772	0.947228	
Q01469	OTHER	0.001579	0.998421	
Q6ZQN5	OTHER	0.005662	0.994338	
Q9H6Z9	OTHER	0.001020	0.998980	
Q96C01	OTHER	0.000923	0.999077	
Q8N7U6	OTHER	0.002311	0.997689	
Q14232	OTHER	0.000281	0.999719	
O14526	OTHER	0.000830	0.999170	
Q5VTE0	OTHER	0.001139	0.998861	
O95395	OTHER	0.346025	0.653975	
Q658K8	OTHER	0.000672	0.999328	
Q6K0P9	OTHER	0.000254	0.999746	
A8MYZ0	OTHER	0.000294	0.999706	
Q15053	OTHER	0.001794	0.998206	
Q05195	OTHER	0.000410	0.999590	
O60675	OTHER	0.000578	0.999422	
Q641Q3	SP(Sec/SPI)	0.997626	0.002374	CS pos: 45-46. AGA-QY. Pr: 0.8877
Q7RTP6	OTHER	0.000441	0.999559	
Q8TAE7	OTHER	0.001156	0.998844	
Q99706	SP(Sec/SPI)	0.993524	0.006476	CS pos: 23-24. VWA-HV. Pr: 0.9762
Q3LI63	OTHER	0.165811	0.834189	
Q02577	OTHER	0.001312	0.998688	
Q96KK4	OTHER	0.000950	0.999050	
Q6UVM3	OTHER	0.000820	0.999180	
Q13421	SP(Sec/SPI)	0.820379	0.179621	CS pos: 38-39. TLA-GE. Pr: 0.4348
Q5EBL8	OTHER	0.001229	0.998771	
Q96G91	OTHER	0.000695	0.999305	
P00540	OTHER	0.001208	0.998792	
P0DN82	OTHER	0.003374	0.996626	
Q86T75	OTHER	0.001386	0.998614	
Q14764	OTHER	0.000633	0.999367	
Q5SWL8	OTHER	0.004400	0.995600	
Q8NGT0	OTHER	0.000260	0.999740	
P43116	OTHER	0.000630	0.999370	
Q9HCM2	SP(Sec/SPI)	0.862780	0.137220	CS pos: 23-24. GSS-TL. Pr: 0.3281
P60372	OTHER	0.016573	0.983427	
P20941	OTHER	0.000262	0.999738	
Q7Z4L9	OTHER	0.001343	0.998657	
A0A0G2JMD5	OTHER	0.001436	0.998564	
Q53GL7	OTHER	0.001973	0.998027	
Q5QGS0	OTHER	0.000732	0.999268	
O75607	OTHER	0.008061	0.991939	
Q8TCD5	OTHER	0.000629	0.999371	
P48645	SP(Sec/SPI)	0.970922	0.029078	CS pos: 38-39. CRG-AP. Pr: 0.7774
Q9HC84	SP(Sec/SPI)	0.990209	0.009791	CS pos: 25-26. AET-QG. Pr: 0.7430
Q8NHC5	OTHER	0.000702	0.999298	
Q14919	OTHER	0.000353	0.999647	
O60669	OTHER	0.021226	0.978774	
P0C024	OTHER	0.000575	0.999425	
A6NFY4	SP(Sec/SPI)	0.971443	0.028557	CS pos: 24-25. VRG-EA. Pr: 0.4593
Q86TG7	OTHER	0.000319	0.999681	
Q86XP0	OTHER	0.000693	0.999307	
Q8NHC6	OTHER	0.000807	0.999193	
Q96BP3	OTHER	0.000410	0.999590	
O15049	OTHER	0.001630	0.998370	
Q9ULJ8	OTHER	0.001409	0.998591	
A8MTI9	OTHER	0.112337	0.887663	
P62191	OTHER	0.000709	0.999291	
Q6NVV3	OTHER	0.005521	0.994479	
Q13469	OTHER	0.001849	0.998151	
Q9NYP9	OTHER	0.000786	0.999214	
O15173	OTHER	0.001849	0.998151	
Q5VV67	OTHER	0.003756	0.996244	
Q96DE0	OTHER	0.007871	0.992129	
Q9UNA4	OTHER	0.000465	0.999535	
Q9NP80	OTHER	0.002767	0.997233	
Q06416	OTHER	0.006370	0.993630	
Q9NQS3	SP(Sec/SPI)	0.515095	0.484905	CS pos: 57-58. ALA-GP. Pr: 0.3473
Q9BVL2	OTHER	0.009474	0.990526	
P37198	OTHER	0.003699	0.996301	
Q8NG80	OTHER	0.000254	0.999746	
Q9UN36	OTHER	0.000573	0.999427	
Q8NHV4	OTHER	0.002912	0.997088	
Q5VZV1	OTHER	0.001563	0.998437	
Q7RTR0	OTHER	0.000343	0.999657	
P14866	OTHER	0.002063	0.997937	
O95868	SP(Sec/SPI)	0.995813	0.004187	CS pos: 19-20. ALG-NR. Pr: 0.8114
Q92918	OTHER	0.000427	0.999573	
Q8IV33	OTHER	0.000506	0.999494	
Q8N3F8	OTHER	0.005052	0.994948	
P33993	OTHER	0.000413	0.999587	
O43736	OTHER	0.002630	0.997370	
Q86YV9	OTHER	0.001414	0.998586	
Q5XG99	OTHER	0.001396	0.998604	
Q8TDY8	SP(Sec/SPI)	0.939378	0.060622	CS pos: 24-25. ARG-EL. Pr: 0.7533
Q9H019	OTHER	0.001206	0.998794	
P13985	OTHER	0.008610	0.991390	
P16403	OTHER	0.001120	0.998880	
P08779	OTHER	0.001753	0.998247	
A6NM62	OTHER	0.007289	0.992711	
Q8IY31	OTHER	0.000278	0.999722	
P05783	OTHER	0.000925	0.999075	
Q9UHL9	OTHER	0.000874	0.999126	
Q6N075	SP(Sec/SPI)	0.938422	0.061578	CS pos: 18-19. CLG-LE. Pr: 0.5290
O14732	OTHER	0.001354	0.998646	
Q9NU23	OTHER	0.000472	0.999528	
Q7Z7J7	OTHER	0.003127	0.996873	
Q8IW41	OTHER	0.000450	0.999550	
P31270	OTHER	0.001425	0.998575	
Q6NY19	OTHER	0.001414	0.998586	
Q96Q04	SP(Sec/SPI)	0.587995	0.412005	CS pos: 20-21. CLA-SP. Pr: 0.4448
P40189	SP(Sec/SPI)	0.996474	0.003526	CS pos: 22-23. STG-EL. Pr: 0.6789
P16144	SP(Sec/SPI)	0.997640	0.002360	CS pos: 27-28. TLA-NR. Pr: 0.9613
O15116	OTHER	0.000494	0.999506	
Q15323	OTHER	0.044866	0.955134	
P11166	OTHER	0.069882	0.930118	
P35240	OTHER	0.000501	0.999499	
Q9HB29	SP(Sec/SPI)	0.995158	0.004842	CS pos: 19-20. VTA-DG. Pr: 0.7996
Q2M2H8	OTHER	0.139498	0.860502	
P48723	SP(Sec/SPI)	0.829565	0.170435	CS pos: 22-23. YLA-QQ. Pr: 0.3996
Q96GX5	OTHER	0.001565	0.998435	
Q9UGP4	OTHER	0.000207	0.999793	
Q96SI1	OTHER	0.002200	0.997800	
Q8N149	SP(Sec/SPI)	0.988953	0.011047	CS pos: 23-24. VQA-GH. Pr: 0.8875
Q8N6L0	OTHER	0.001621	0.998379	
Q9Y691	OTHER	0.001995	0.998005	
Q6ZMV9	OTHER	0.000570	0.999430	
P22459	OTHER	0.001598	0.998402	
P10644	OTHER	0.000349	0.999651	
P31323	OTHER	0.001114	0.998886	
O95235	OTHER	0.000689	0.999311	
O00180	OTHER	0.003062	0.996938	
O75525	OTHER	0.000243	0.999757	
P01599	SP(Sec/SPI)	0.997413	0.002587	CS pos: 22-23. ARC-DI. Pr: 0.9806
Q8IVU3	OTHER	0.001358	0.998642	
Q7Z4S6	OTHER	0.002462	0.997538	
P43630	SP(Sec/SPI)	0.853753	0.146247	CS pos: 21-22. AWP-LM. Pr: 0.3912
Q13572	OTHER	0.000402	0.999598	
Q9NSB2	OTHER	0.001072	0.998928	
Q5JU85	OTHER	0.000344	0.999656	
P60328	OTHER	0.015675	0.984325	
P20042	OTHER	0.000146	0.999854	
Q8IVE3	OTHER	0.000091	0.999909	
Q9UHG3	SP(Sec/SPI)	0.971983	0.028017	CS pos: 27-28. PEG-AE. Pr: 0.2685
Q9UND3	OTHER	0.004880	0.995120	
Q9Y6C9	OTHER	0.007683	0.992317	
Q86XG9	OTHER	0.000626	0.999374	
Q5VWM6	OTHER	0.001503	0.998497	
Q16656	OTHER	0.000921	0.999079	
Q9H195	SP(Sec/SPI)	0.872533	0.127467	CS pos: 21-22. ATG-TL. Pr: 0.4378
Q5TBK1	OTHER	0.000345	0.999655	
P40967	SP(Sec/SPI)	0.922947	0.077053	CS pos: 23-24. VGA-TK. Pr: 0.6468
Q7Z6K3	OTHER	0.000723	0.999277	
Q14934	OTHER	0.003303	0.996697	
Q86WB0	OTHER	0.001338	0.998662	
Q9HCE1	OTHER	0.001418	0.998582	
Q6UVY6	SP(Sec/SPI)	0.993235	0.006765	CS pos: 18-19. TAA-GG. Pr: 0.4593
P00973	OTHER	0.001154	0.998846	
Q9NZM5	OTHER	0.000821	0.999179	
Q9UMY1	OTHER	0.001691	0.998309	
Q96Q83	OTHER	0.001392	0.998608	
Q5SNV9	OTHER	0.002400	0.997600	
Q9Y574	OTHER	0.000495	0.999505	
Q8N143	OTHER	0.001195	0.998805	
P78325	SP(Sec/SPI)	0.961418	0.038582	CS pos: 18-19. AIA-PS. Pr: 0.2465
P59051	OTHER	0.009964	0.990036	
P56945	OTHER	0.000866	0.999134	
Q6ZP82	OTHER	0.005698	0.994302	
Q9ULU8	OTHER	0.001058	0.998942	
P00450	SP(Sec/SPI)	0.999610	0.000390	CS pos: 19-20. AWA-KE. Pr: 0.9950
Q8NAS9	OTHER	0.002513	0.997487	
P16278	SP(Sec/SPI)	0.993774	0.006226	CS pos: 23-24. TRG-LR. Pr: 0.9117
P51681	OTHER	0.000122	0.999878	
