Q6ZS62	len=124	ExpAA=23.82	First60=1.39	PredHel=1	Topology=o75-97i
O15554	len=427	ExpAA=115.08	First60=25.87	PredHel=5	Topology=i25-47o57-79i207-226o241-263i265-287o
Q5JT82	len=389	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8N0W5	len=287	ExpAA=0.14	First60=0.00	PredHel=0	Topology=o
Q96EH8	len=262	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q86VP3	len=889	ExpAA=0.14	First60=0.01	PredHel=0	Topology=o
A0A1B0GWB2	len=263	ExpAA=44.40	First60=0.00	PredHel=2	Topology=o189-211i237-259o
Q5TEU4	len=345	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q99435	len=816	ExpAA=16.09	First60=16.09	PredHel=1	Topology=i5-24o
Q8N307	len=709	ExpAA=1.45	First60=1.44	PredHel=0	Topology=o
Q53FV1	len=153	ExpAA=49.77	First60=29.79	PredHel=1	Topology=i21-43o
Q03052	len=451	ExpAA=0.41	First60=0.02	PredHel=0	Topology=o
Q5VWK0	len=638	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A8MYZ5	len=107	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Q5VTA0	len=474	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86WK9	len=346	ExpAA=144.69	First60=0.02	PredHel=6	Topology=i72-94o104-126i133-155o165-187i245-264o315-337i
Q9BXI2	len=301	ExpAA=93.88	First60=7.37	PredHel=4	Topology=i71-93o108-130i167-189o209-228i
O75817	len=140	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q9HB89	len=426	ExpAA=153.42	First60=0.45	PredHel=7	Topology=o63-85i97-119o139-161i181-203o234-256i299-321o336-358i
Q9UGF5	len=321	ExpAA=153.57	First60=24.84	PredHel=7	Topology=o24-46i59-81o96-118i138-160o195-217i238-260o270-292i
Q6W4X9	len=2439	ExpAA=7.72	First60=7.69	PredHel=0	Topology=o
Q8N323	len=547	ExpAA=20.48	First60=19.93	PredHel=1	Topology=i12-31o
Q9BZG2	len=426	ExpAA=28.84	First60=6.96	PredHel=1	Topology=o391-413i
Q9Y4I5	len=508	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P50336	len=477	ExpAA=1.53	First60=1.44	PredHel=0	Topology=o
Q86UW6	len=1770	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
B7ZBB8	len=358	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q6P5Z2	len=889	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q68DD2	len=849	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Q15063	len=836	ExpAA=0.23	First60=0.16	PredHel=0	Topology=o
Q6XQN6	len=538	ExpAA=1.20	First60=0.91	PredHel=0	Topology=o
Q9UHV8	len=139	ExpAA=0.49	First60=0.49	PredHel=0	Topology=o
Q16517	len=81	ExpAA=22.50	First60=22.50	PredHel=1	Topology=i13-35o
Q9Y6F1	len=533	ExpAA=0.67	First60=0.00	PredHel=0	Topology=o
Q9HBU9	len=364	ExpAA=54.82	First60=25.27	PredHel=2	Topology=o36-58i65-87o
Q9HBV1	len=291	ExpAA=62.34	First60=28.74	PredHel=3	Topology=i27-44o48-70i77-99o
O15374	len=487	ExpAA=256.91	First60=25.83	PredHel=12	Topology=i27-49o59-81i88-110o115-137i144-163o173-195i299-321o336-358i371-388o393-415i427-449o459-478i
O75688	len=479	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O15297	len=605	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O60810	len=478	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9H939	len=334	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UKG9	len=612	ExpAA=0.45	First60=0.00	PredHel=0	Topology=o
A0A087WWA1	len=95	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5VXH4	len=476	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IYS1	len=436	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O60828	len=265	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P09131	len=477	ExpAA=171.52	First60=1.41	PredHel=7	Topology=i227-249o254-276i283-305o320-339i359-381o385-407i448-470o
Q8NCF5	len=419	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96PV4	len=448	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96AB6	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TCU5	len=1115	ExpAA=88.82	First60=1.90	PredHel=4	Topology=o675-694i714-733o748-770i934-956o
Q5VWM5	len=478	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9ULH7	len=1088	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A6NDG6	len=321	ExpAA=0.40	First60=0.00	PredHel=0	Topology=o
Q9ULR3	len=514	ExpAA=4.02	First60=0.14	PredHel=0	Topology=o
Q5JR12	len=505	ExpAA=0.73	First60=0.00	PredHel=0	Topology=o
O95096	len=273	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9BQG2	len=462	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Q9UJG1	len=213	ExpAA=42.34	First60=0.12	PredHel=2	Topology=i157-179o189-211i
Q9UK23	len=515	ExpAA=23.56	First60=0.57	PredHel=1	Topology=o450-472i
P11086	len=282	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q04118	len=309	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Q96MT3	len=831	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P26599	len=531	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q6IFH4	len=312	ExpAA=151.78	First60=28.64	PredHel=7	Topology=o27-49i61-78o98-120i133-155o201-223i236-258o273-292i
O15394	len=837	ExpAA=24.30	First60=1.61	PredHel=1	Topology=o696-718i
Q9Y221	len=180	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Q96RI0	len=385	ExpAA=162.80	First60=6.30	PredHel=7	Topology=o79-101i113-135o150-172i192-214o241-263i284-306o321-343i
Q8TAU0	len=364	ExpAA=0.83	First60=0.00	PredHel=0	Topology=o
O14594	len=1321	ExpAA=12.94	First60=12.24	PredHel=0	Topology=o
P22897	len=1456	ExpAA=27.63	First60=4.73	PredHel=1	Topology=o1388-1410i
Q99623	len=299	ExpAA=0.82	First60=0.81	PredHel=0	Topology=o
A1L188	len=74	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5JR59	len=1369	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9H009	len=215	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Q9Y520	len=2896	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O43653	len=114	ExpAA=13.83	First60=0.03	PredHel=0	Topology=o
Q9H2Z4	len=354	ExpAA=2.75	First60=0.01	PredHel=0	Topology=o
Q9BYG5	len=372	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q16342	len=344	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Q68D91	len=279	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q15722	len=352	ExpAA=152.65	First60=29.51	PredHel=7	Topology=o20-42i55-77o92-111i137-159o179-201i222-240o271-293i
Q6NSI8	len=718	ExpAA=0.69	First60=0.68	PredHel=0	Topology=o
Q8IU54	len=200	ExpAA=18.09	First60=18.09	PredHel=1	Topology=i2-24o
P33908	len=653	ExpAA=41.48	First60=39.04	PredHel=2	Topology=o4-26i42-64o
O15481	len=346	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q9UGU5	len=601	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
A4QPB2	len=252	ExpAA=0.41	First60=0.00	PredHel=0	Topology=o
Q92619	len=1136	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
P24592	len=240	ExpAA=8.04	First60=8.04	PredHel=0	Topology=o
P62807	len=126	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TDW0	len=803	ExpAA=84.24	First60=20.97	PredHel=4	Topology=o26-48i126-148o262-284i319-341o
P59942	len=119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IWT6	len=810	ExpAA=85.47	First60=21.11	PredHel=4	Topology=o26-45i124-146o263-285i320-342o
Q16644	len=382	ExpAA=8.36	First60=0.01	PredHel=0	Topology=o
Q9H665	len=355	ExpAA=23.32	First60=0.08	PredHel=1	Topology=o165-187i
Q5VWK5	len=629	ExpAA=39.39	First60=16.39	PredHel=2	Topology=i13-35o354-376i
A8MSI8	len=78	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96KN4	len=292	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NZL4	len=359	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P04432	len=117	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
Q9GZV4	len=153	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P01859	len=326	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
P14784	len=551	ExpAA=40.82	First60=18.20	PredHel=2	Topology=o10-32i243-265o
Q9H116	len=711	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P78414	len=480	ExpAA=1.38	First60=0.81	PredHel=0	Topology=o
Q2I0M4	len=334	ExpAA=26.63	First60=4.73	PredHel=1	Topology=o265-287i
O95757	len=839	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Q8N448	len=690	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
P09382	len=135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A0A0B4J1V2	len=119	ExpAA=0.11	First60=0.10	PredHel=0	Topology=o
A0A0B4J1V1	len=117	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
O94927	len=633	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q8N9C0	len=903	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q659C4	len=914	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A1L1A6	len=192	ExpAA=23.12	First60=0.08	PredHel=1	Topology=o156-178i
Q15306	len=451	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q93052	len=612	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P01767	len=116	ExpAA=0.08	First60=0.05	PredHel=0	Topology=o
Q3SY84	len=523	ExpAA=0.24	First60=0.09	PredHel=0	Topology=o
Q86UP2	len=1357	ExpAA=22.71	First60=22.71	PredHel=1	Topology=i7-29o
A0A0B4J1V6	len=119	ExpAA=0.08	First60=0.08	PredHel=0	Topology=o
P04233	len=296	ExpAA=21.99	First60=11.21	PredHel=1	Topology=i49-71o
P84243	len=136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Q14626	len=422	ExpAA=23.14	First60=0.29	PredHel=1	Topology=o369-391i
Q13557	len=499	ExpAA=5.93	First60=0.00	PredHel=0	Topology=o
Q96J02	len=903	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
P0DP04	len=118	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Q99665	len=862	ExpAA=29.83	First60=9.15	PredHel=1	Topology=o623-645i
A0A0J9YXX1	len=117	ExpAA=1.77	First60=1.77	PredHel=0	Topology=o
A1A4G5	len=178	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q14739	len=615	ExpAA=179.30	First60=0.00	PredHel=8	Topology=i209-231o253-275i296-318o322-344i414-436o451-470i482-504o554-576i
Q659A1	len=982	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q71F78	len=164	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
P23352	len=680	ExpAA=8.54	First60=8.54	PredHel=0	Topology=o
P78508	len=379	ExpAA=54.19	First60=0.00	PredHel=2	Topology=i68-90o144-166i
P29460	len=328	ExpAA=17.76	First60=17.75	PredHel=1	Topology=i7-24o
P48735	len=452	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P0DP09	len=117	ExpAA=0.52	First60=0.52	PredHel=0	Topology=o
Q14526	len=733	ExpAA=0.63	First60=0.00	PredHel=0	Topology=o
Q96JB3	len=615	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UBC1	len=381	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A8MVS5	len=230	ExpAA=28.84	First60=5.33	PredHel=1	Topology=o120-142i
Q6AI08	len=1181	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q96A47	len=359	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q2KJY2	len=2108	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Q96JN0	len=433	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86UX2	len=942	ExpAA=0.60	First60=0.00	PredHel=0	Topology=o
O43679	len=373	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
P14210	len=728	ExpAA=16.39	First60=16.33	PredHel=1	Topology=i7-29o
Q86YQ2	len=179	ExpAA=1.95	First60=1.94	PredHel=0	Topology=o
P08887	len=468	ExpAA=24.79	First60=2.46	PredHel=1	Topology=o364-386i
P53990	len=364	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9P2P5	len=1572	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P04259	len=564	ExpAA=18.68	First60=0.09	PredHel=0	Topology=o
P22830	len=423	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q6IE38	len=97	ExpAA=17.06	First60=16.95	PredHel=0	Topology=o
Q9BY32	len=194	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q92953	len=911	ExpAA=112.97	First60=0.00	PredHel=5	Topology=i194-216o231-253i335-357o372-389i396-418o
P25391	len=3075	ExpAA=0.07	First60=0.06	PredHel=0	Topology=o
Q86Z14	len=1044	ExpAA=22.42	First60=0.95	PredHel=1	Topology=o997-1017i
Q9HAQ2	len=790	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P54105	len=237	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q96PR1	len=638	ExpAA=124.77	First60=0.00	PredHel=6	Topology=i230-248o281-303i310-332o381-403i424-441o451-473i
P14317	len=486	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Q9BQ66	len=201	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NQT8	len=1826	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q9P1Z3	len=774	ExpAA=91.91	First60=0.00	PredHel=1	Topology=i94-116o
Q8WUF5	len=828	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P04433	len=115	ExpAA=0.30	First60=0.30	PredHel=0	Topology=o
Q12809	len=1159	ExpAA=122.21	First60=0.00	PredHel=4	Topology=o409-431i549-571o611-633i640-662o
Q9UPT5	len=735	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9BSY9	len=194	ExpAA=0.89	First60=0.89	PredHel=0	Topology=o
Q99679	len=349	ExpAA=158.53	First60=24.53	PredHel=7	Topology=o32-54i66-88o103-125i146-168o193-215i252-274o284-306i
Q494R0	len=122	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TC92	len=643	ExpAA=0.92	First60=0.00	PredHel=0	Topology=o
P55316	len=489	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O14908	len=333	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q53EU6	len=434	ExpAA=56.10	First60=22.85	PredHel=2	Topology=o10-32i156-178o
O60884	len=412	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Q96HJ9	len=113	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8TAK5	len=448	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q92904	len=295	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9H6B9	len=360	ExpAA=27.97	First60=22.94	PredHel=1	Topology=o27-49i
Q96KP1	len=924	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q7Z4T8	len=443	ExpAA=22.02	First60=21.83	PredHel=1	Topology=i5-27o
P56282	len=527	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Q969M2	len=543	ExpAA=87.16	First60=14.21	PredHel=3	Topology=o78-100i157-179o213-235i
Q9NSA1	len=209	ExpAA=8.55	First60=8.55	PredHel=0	Topology=o
Q9HCT0	len=170	ExpAA=4.52	First60=0.42	PredHel=0	Topology=o
Q8N690	len=84	ExpAA=0.81	First60=0.81	PredHel=0	Topology=o
Q96A29	len=364	ExpAA=178.38	First60=21.11	PredHel=8	Topology=i34-56o76-98i111-130o140-162i167-185o195-214i227-249o264-286i
Q9Y2U5	len=619	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A6NHQ4	len=379	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O00341	len=560	ExpAA=199.85	First60=23.06	PredHel=7	Topology=i20-37o57-79i92-114o219-238i259-281o296-318i325-347o
O75487	len=556	ExpAA=12.94	First60=2.40	PredHel=0	Topology=o
P22413	len=925	ExpAA=19.17	First60=0.00	PredHel=1	Topology=i75-97o
Q7L2E3	len=1194	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
P51808	len=116	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Q86YB8	len=467	ExpAA=0.87	First60=0.87	PredHel=0	Topology=o
P30550	len=384	ExpAA=153.94	First60=21.41	PredHel=7	Topology=o39-61i74-96o116-136i157-179o211-233i262-284o304-326i
Q5T6X5	len=926	ExpAA=165.14	First60=5.11	PredHel=7	Topology=o594-616i629-651o666-688i705-727o749-771i783-805o815-837i
Q16531	len=1140	ExpAA=0.51	First60=0.01	PredHel=0	Topology=o
Q5BKY9	len=247	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P15976	len=413	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
P50570	len=870	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8N9N8	len=165	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Q92908	len=595	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Q8TAT2	len=258	ExpAA=0.64	First60=0.64	PredHel=0	Topology=o
Q6ZPD8	len=337	ExpAA=41.11	First60=23.64	PredHel=1	Topology=i21-43o
Q8TB52	len=745	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Q9UBC7	len=116	ExpAA=4.03	First60=4.03	PredHel=0	Topology=o
Q9BY44	len=585	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86X53	len=443	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
A4FU69	len=1503	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
P0DP91	len=1061	ExpAA=1.26	First60=0.00	PredHel=0	Topology=o
Q8NBI2	len=242	ExpAA=134.77	First60=38.78	PredHel=6	Topology=i7-29o44-66i82-104o119-141i154-176o198-220i
Q92556	len=727	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
P0DMT0	len=46	ExpAA=22.53	First60=22.53	PredHel=1	Topology=i21-43o
Q1KMD3	len=747	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q99707	len=1265	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q5VZR4	len=150	ExpAA=60.45	First60=14.27	PredHel=3	Topology=o48-70i79-101o111-130i
Q9UQ53	len=548	ExpAA=21.84	First60=21.79	PredHel=1	Topology=i7-29o
O75951	len=148	ExpAA=2.51	First60=2.51	PredHel=0	Topology=o
Q99705	len=422	ExpAA=147.16	First60=0.00	PredHel=7	Topology=o114-136i149-171o186-208i228-250o279-301i322-344o359-381i
P43361	len=318	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O15480	len=346	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
P0DP58	len=116	ExpAA=31.84	First60=15.27	PredHel=0	Topology=o
Q9UBH0	len=155	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9NZH8	len=169	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P26951	len=378	ExpAA=21.90	First60=0.11	PredHel=1	Topology=o308-330i
A0A0B4J1X8	len=118	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
P31249	len=432	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P01602	len=117	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
A0A087WSY4	len=118	ExpAA=0.19	First60=0.19	PredHel=0	Topology=o
Q9Y234	len=373	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5T7P2	len=110	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
O95214	len=131	ExpAA=88.94	First60=44.79	PredHel=4	Topology=i7-29o34-56i69-88o98-120i
Q6NT76	len=420	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q30201	len=348	ExpAA=25.70	First60=2.62	PredHel=1	Topology=o307-329i
P14653	len=301	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
A0A1W2PR19	len=241	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
P29459	len=219	ExpAA=0.49	First60=0.48	PredHel=0	Topology=o
Q6PI73	len=481	ExpAA=15.84	First60=0.01	PredHel=0	Topology=o
O14782	len=793	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
A6NMK8	len=535	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q5U5R9	len=776	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Q9H478	len=68	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O43813	len=399	ExpAA=6.15	First60=0.06	PredHel=0	Topology=o
O60725	len=284	ExpAA=95.25	First60=38.76	PredHel=4	Topology=i16-38o42-59i66-88o216-238i
P07942	len=1786	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9NYS0	len=192	ExpAA=1.61	First60=1.58	PredHel=0	Topology=o
Q8IVT5	len=923	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Q8N9T8	len=703	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P04430	len=117	ExpAA=0.55	First60=0.55	PredHel=0	Topology=o
P12532	len=417	ExpAA=2.82	First60=2.81	PredHel=0	Topology=o
O60575	len=86	ExpAA=2.29	First60=2.29	PredHel=0	Topology=o
Q8NAB2	len=612	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q9BYR9	len=128	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q8IUG1	len=177	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9UJ96	len=466	ExpAA=111.64	First60=0.07	PredHel=5	Topology=o174-196i217-236o251-273i322-344o384-406i
Q9HB15	len=430	ExpAA=130.10	First60=21.81	PredHel=6	Topology=o39-61i118-140o144-166i216-238o243-265i278-300o
Q9NZI8	len=577	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q8IYI6	len=725	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
A0AVK6	len=867	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
O60762	len=260	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
O75844	len=475	ExpAA=144.71	First60=19.16	PredHel=7	Topology=o20-37i80-102o122-144i171-193o197-219i357-379o389-411i
A6NMB9	len=653	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q6P6B1	len=374	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q717R9	len=158	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9Y4D1	len=1078	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Q12929	len=822	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q6PJP8	len=1040	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
O15371	len=548	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
O95163	len=1332	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q14397	len=625	ExpAA=2.72	First60=0.00	PredHel=0	Topology=o
Q9UKA2	len=621	ExpAA=0.52	First60=0.47	PredHel=0	Topology=o
Q9BYM8	len=510	ExpAA=0.04	First60=0.02	PredHel=0	Topology=o
Q17RY6	len=165	ExpAA=16.95	First60=0.10	PredHel=1	Topology=o145-164i
A6NE82	len=208	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q86SU0	len=546	ExpAA=43.83	First60=20.92	PredHel=2	Topology=o6-28i163-185o
Q99880	len=126	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
P0CG29	len=244	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Q6ZSA7	len=298	ExpAA=28.84	First60=3.19	PredHel=1	Topology=o259-281i
Q5T4B2	len=595	ExpAA=1.60	First60=1.06	PredHel=0	Topology=o
S4R3P1	len=24	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
P10412	len=219	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
O75325	len=713	ExpAA=28.00	First60=5.09	PredHel=1	Topology=o631-653i
Q9Y4Y9	len=91	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Q9P244	len=771	ExpAA=24.98	First60=2.08	PredHel=1	Topology=o535-557i
P0DOY2	len=106	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Q8NES3	len=379	ExpAA=20.95	First60=19.18	PredHel=1	Topology=i9-26o
Q4G0P3	len=5121	ExpAA=3.78	First60=0.00	PredHel=0	Topology=o
Q8TEX9	len=1081	ExpAA=0.62	First60=0.02	PredHel=0	Topology=o
Q96D42	len=364	ExpAA=21.19	First60=0.05	PredHel=1	Topology=o296-315i
Q8TDQ0	len=301	ExpAA=23.74	First60=0.53	PredHel=1	Topology=o202-224i
Q9ULD6	len=942	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q03014	len=270	ExpAA=0.24	First60=0.08	PredHel=0	Topology=o
A0A075B6R2	len=117	ExpAA=0.11	First60=0.10	PredHel=0	Topology=o
Q3LI59	len=83	ExpAA=0.96	First60=0.87	PredHel=0	Topology=i
Q96KR4	len=655	ExpAA=22.74	First60=0.15	PredHel=1	Topology=o632-654i
Q93099	len=445	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Q8N423	len=598	ExpAA=22.96	First60=0.04	PredHel=1	Topology=o461-483i
P57058	len=714	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Q9UQF2	len=711	ExpAA=0.44	First60=0.44	PredHel=0	Topology=o
Q13797	len=1035	ExpAA=37.93	First60=14.61	PredHel=2	Topology=i13-30o980-1002i
O60229	len=2986	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
P11215	len=1152	ExpAA=22.62	First60=0.04	PredHel=1	Topology=o1109-1131i
O43593	len=1189	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
P07476	len=585	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9GIP4	len=190	ExpAA=53.19	First60=7.89	PredHel=2	Topology=i53-75o85-107i
Q9Y5Z4	len=205	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q9P0J7	len=381	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q969J5	len=263	ExpAA=11.00	First60=10.97	PredHel=0	Topology=o
Q8IWV1	len=398	ExpAA=23.13	First60=22.19	PredHel=1	Topology=i39-61o
O14645	len=258	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Q14721	len=858	ExpAA=107.15	First60=0.00	PredHel=5	Topology=i190-212o227-249i331-353o368-385i392-414o
P48668	len=564	ExpAA=18.71	First60=0.09	PredHel=0	Topology=o
P38484	len=337	ExpAA=40.74	First60=17.76	PredHel=2	Topology=i5-22o248-270i
Q96EK5	len=621	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
