Accession	TMHMM #TM	TMHMMI	TMHMMO	TMHMMRatio(O/I)	Phobius #TM	PhobiusI	PhobiusO	PhobiusRatio(O/I)	consensus #TM	consensusI	consensusO	consensusRatio(O/I)	inclusive #TM	inclusiveI	inclusiveO	inclusiveRatio(O/I)
A6NFU8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O14494	6	64	87	1.359375	6	71	89	1.2535211267605635	6	60	85	1.4166666666666667	6	75	91	1.2133333333333334
Q15233	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH21	7	57	90	1.5789473684210527	7	56	98	1.75	7	54	90	1.6666666666666667	7	59	98	1.6610169491525424
P32243	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH42	7	57	92	1.6140350877192982	7	56	100	1.7857142857142858	7	56	92	1.6428571428571428	7	57	100	1.7543859649122806
Q9NUX5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96MR7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH67	7	77	118	1.5324675324675325	7	70	117	1.6714285714285715	7	69	114	1.6521739130434783	7	78	121	1.5512820512820513
B2RU33	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGK3	7	52	101	1.9423076923076923	7	51	83	1.6274509803921569	7	44	81	1.8409090909090908	7	59	103	1.7457627118644068
P47874	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y328	1	79	69	0.8734177215189873	1	66	79	1.196969696969697	1	0	0	inf	1	145	148	1.0206896551724138
Q8NH05	7	66	89	1.3484848484848484	7	64	94	1.46875	7	64	85	1.328125	7	66	98	1.4848484848484849
A5A3E0	0	0	0	inf	1	303	750	2.4752475247524752	0	0	0	inf	1	303	750	2.4752475247524752
Q8WZ82	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGB4	6	78	99	1.2692307692307692	7	64	89	1.390625	6	53	56	1.0566037735849056	7	89	132	1.4831460674157304
Q9UJ68	0	0	0	inf	0	0	209	inf	0	0	0	inf	0	0	209	inf
Q8NGK5	7	64	95	1.484375	7	53	107	2.018867924528302	7	50	90	1.8	7	67	112	1.671641791044776
P78380	1	33	217	6.575757575757576	1	217	31	0.14285714285714285	1	0	0	inf	1	250	248	0.992
P30101	0	0	0	inf	0	0	481	inf	0	0	0	inf	0	0	481	inf
Q8NGF9	8	85	51	0.6	9	61	59	0.9672131147540983	8	32	10	0.3125	9	114	100	0.8771929824561403
Q9NZV6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q86W56	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH48	7	65	89	1.3692307692307693	7	65	85	1.3076923076923077	7	63	82	1.3015873015873016	7	67	92	1.373134328358209
P01210	0	0	0	inf	0	0	243	inf	0	0	0	inf	0	0	243	inf
P47887	6	80	105	1.3125	7	64	102	1.59375	6	44	73	1.6590909090909092	7	100	134	1.34
O60462	1	41	867	21.146341463414632	1	41	842	20.536585365853657	1	41	842	20.536585365853657	1	41	867	21.146341463414632
Q8NA58	0	0	0	inf	1	4	473	118.25	0	0	0	inf	1	4	473	118.25
O95221	7	64	98	1.53125	7	63	96	1.5238095238095237	7	62	91	1.467741935483871	7	65	103	1.5846153846153845
O43749	7	71	83	1.1690140845070423	8	73	72	0.9863013698630136	7	37	43	1.162162162162162	8	107	112	1.0467289719626167
Q9HDD0	0	0	0	inf	1	9	138	15.333333333333334	0	0	0	inf	1	9	138	15.333333333333334
O43660	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGS1	6	77	106	1.3766233766233766	7	72	84	1.1666666666666667	6	30	47	1.5666666666666667	7	119	143	1.2016806722689075
P51888	0	0	0	inf	0	0	362	inf	0	0	0	inf	0	0	362	inf
P31942	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H8X2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P55344	4	31	50	1.6129032258064515	3	21	60	2.857142857142857	3	20	50	2.5	4	32	60	1.875
Q58FF6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0G2JMI3	0	0	0	inf	0	0	98	inf	0	0	0	inf	0	0	98	inf
P24394	0	0	0	inf	1	570	209	0.36666666666666664	0	0	0	inf	1	570	209	0.36666666666666664
Q9BQ13	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UKV0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6NUN7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q14571	6	135	2428	17.985185185185184	7	446	2089	4.683856502242152	6	0	1955	inf	7	581	2562	4.409638554216867
Q96M94	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H252	4	122	780	6.39344262295082	3	594	328	0.5521885521885522	3	114	300	2.6315789473684212	4	602	808	1.3421926910299002
Q9NQS7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q2M2Z5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O43896	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH08	7	84	85	1.0119047619047619	8	91	40	0.43956043956043955	7	40	16	0.4	8	135	109	0.8074074074074075
P62136	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q76G19	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P22307	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P17050	0	0	0	inf	0	0	394	inf	0	0	0	inf	0	0	394	inf
B2RN74	7	61	109	1.7868852459016393	7	60	114	1.9	7	59	107	1.8135593220338984	7	62	116	1.8709677419354838
P11940	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O60813	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NXJ5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H903	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q969H6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IY49	6	57	89	1.5614035087719298	6	61	96	1.5737704918032787	6	56	89	1.5892857142857142	6	62	96	1.5483870967741935
Q8WVF1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NG92	7	67	87	1.2985074626865671	7	67	90	1.3432835820895523	7	62	84	1.3548387096774193	7	72	93	1.2916666666666667
Q02505	1	73	3227	44.205479452054796	1	73	3208	43.945205479452056	1	73	3208	43.945205479452056	1	73	3227	44.205479452054796
Q9UQ07	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H857	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q13823	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9HD23	2	12	390	32.5	2	395	11	0.027848101265822784	2	0	0	inf	2	407	401	0.9852579852579852
Q8TAX7	0	0	0	inf	0	0	359	inf	0	0	0	inf	0	0	359	inf
P16519	0	0	0	inf	0	0	613	inf	0	0	0	inf	0	0	613	inf
Q9UI09	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z417	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q53EL6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P10696	0	0	0	inf	0	0	513	inf	0	0	0	inf	0	0	513	inf
Q06323	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6NXP6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N8W4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75594	0	0	0	inf	0	0	175	inf	0	0	0	inf	0	0	175	inf
Q8N5Y2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H6R4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZMI0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A1L3X4	0	0	0	inf	0	0	28	inf	0	0	0	inf	0	0	28	inf
P43246	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H4Q4	0	0	0	inf	0	0	342	inf	0	0	0	inf	0	0	342	inf
Q9HC36	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q92824	1	96	1744	18.166666666666668	1	96	1711	17.822916666666668	1	96	1711	17.822916666666668	1	96	1744	18.166666666666668
P20591	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H4Q3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96PU5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6DT37	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95918	7	64	96	1.5	7	63	95	1.507936507936508	7	63	89	1.4126984126984128	7	64	102	1.59375
P55769	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O76001	7	66	87	1.3181818181818181	7	57	103	1.8070175438596492	7	57	86	1.5087719298245614	7	66	104	1.5757575757575757
Q13133	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N349	7	83	75	0.9036144578313253	7	63	95	1.507936507936508	7	60	71	1.1833333333333333	7	86	99	1.1511627906976745
Q9NQX1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8TCT1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGH9	7	60	94	1.5666666666666667	7	61	85	1.3934426229508197	7	56	85	1.5178571428571428	7	65	94	1.4461538461538461
O15239	1	43	4	0.09302325581395349	1	43	5	0.11627906976744186	1	43	4	0.09302325581395349	1	43	5	0.11627906976744186
Q08209	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P21452	7	152	85	0.5592105263157895	7	149	89	0.5973154362416108	7	148	79	0.5337837837837838	7	153	95	0.6209150326797386
A0A0A6YYL3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH60	7	59	91	1.5423728813559323	7	57	96	1.6842105263157894	7	49	82	1.6734693877551021	7	67	105	1.5671641791044777
Q16633	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P07737	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BRQ5	3	62	164	2.6451612903225805	4	118	82	0.6949152542372882	3	56	81	1.4464285714285714	4	124	165	1.3306451612903225
Q9Y585	7	59	89	1.5084745762711864	7	61	101	1.6557377049180328	7	47	81	1.7234042553191489	7	73	109	1.4931506849315068
Q86YR6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0C623	7	71	78	1.0985915492957747	7	61	98	1.6065573770491803	7	61	76	1.2459016393442623	7	71	100	1.408450704225352
O00482	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z2D5	5	110	541	4.918181818181818	5	178	467	2.6235955056179776	5	103	467	4.533980582524272	5	185	541	2.924324324324324
P48454	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15406	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BSM1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NH53	7	73	86	1.178082191780822	7	58	86	1.4827586206896552	7	55	79	1.4363636363636363	7	76	93	1.2236842105263157
Q99946	2	27	233	8.62962962962963	2	28	231	8.25	2	27	231	8.555555555555555	2	28	233	8.321428571428571
Q32ZL2	6	97	96	0.9896907216494846	6	96	98	1.0208333333333333	6	90	95	1.0555555555555556	6	103	99	0.9611650485436893
Q8NGI2	7	72	88	1.2222222222222223	7	85	75	0.8823529411764706	7	70	74	1.0571428571428572	7	87	89	1.0229885057471264
Q9H841	9	88	79	0.8977272727272727	9	89	85	0.9550561797752809	9	86	72	0.8372093023255814	9	91	92	1.010989010989011
Q13615	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y3D2	0	0	0	inf	0	0	162	inf	0	0	0	inf	0	0	162	inf
O60431	7	107	90	0.8411214953271028	7	105	100	0.9523809523809523	7	104	90	0.8653846153846154	7	108	100	0.9259259259259259
Q96AQ8	1	1	338	338.0	1	1	338	338.0	1	1	338	338.0	1	1	338	338.0
A4D2B0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5T0T0	2	231	14	0.06060606060606061	2	228	19	0.08333333333333333	2	228	14	0.06140350877192982	2	231	19	0.08225108225108226
Q6EKJ0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q56UN5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H081	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q58FG1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96S90	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P78347	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H2I8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BZM3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15651	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96FV0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P10145	1	74	4	0.05405405405405406	0	0	77	inf	0	0	0	inf	1	74	81	1.0945945945945945
Q8IZA3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NEC7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q93077	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZUX7	4	48	88	1.8333333333333333	4	47	88	1.872340425531915	4	47	86	1.8297872340425532	4	48	90	1.875
P01880	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6XZB0	0	0	0	inf	0	0	445	inf	0	0	0	inf	0	0	445	inf
O75600	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P00390	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H2S9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q05315	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A0A0MT76	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NZ38	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UBP8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A075B6Q5	0	0	0	inf	0	0	98	inf	0	0	0	inf	0	0	98	inf
P02042	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96JK4	0	0	0	inf	0	0	761	inf	0	0	0	inf	0	0	761	inf
Q2M1V0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NZH6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6UX52	0	0	0	inf	0	0	245	inf	0	0	0	inf	0	0	245	inf
P49257	1	12	475	39.583333333333336	1	12	448	37.333333333333336	1	12	445	37.083333333333336	1	12	478	39.833333333333336
Q96FZ2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P13378	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75019	0	0	0	inf	1	9	438	48.666666666666664	0	0	0	inf	1	9	438	48.666666666666664
P20809	0	0	0	inf	0	0	177	inf	0	0	0	inf	0	0	177	inf
O00629	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NHJ6	1	168	257	1.5297619047619047	1	168	236	1.4047619047619047	1	168	234	1.3928571428571428	1	168	259	1.5416666666666667
A2RU49	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6JVE5	0	0	0	inf	0	0	173	inf	0	0	0	inf	0	0	173	inf
Q6P5Q4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P06756	1	32	993	31.03125	1	32	963	30.09375	1	32	963	30.09375	1	32	993	31.03125
P09629	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WX39	0	0	0	inf	0	0	161	inf	0	0	0	inf	0	0	161	inf
Q99075	1	24	161	6.708333333333333	1	24	142	5.916666666666667	1	24	142	5.916666666666667	1	24	161	6.708333333333333
Q99714	0	0	0	inf	0	0	234	inf	0	0	0	inf	0	0	234	inf
Q9UJU2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P05107	1	46	700	15.217391304347826	1	42	678	16.142857142857142	1	42	678	16.142857142857142	1	46	700	15.217391304347826
Q9NQC1	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9UF12	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P17658	4	334	103	0.3083832335329341	6	277	124	0.44765342960288806	4	273	103	0.3772893772893773	6	338	124	0.3668639053254438
Q7RTS7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P78412	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P01594	0	0	0	inf	0	0	95	inf	0	0	0	inf	0	0	95	inf
Q16666	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9HA64	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q53HC5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IZU9	1	220	535	2.4318181818181817	1	220	510	2.3181818181818183	1	220	510	2.3181818181818183	1	220	535	2.4318181818181817
O95050	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y6N6	0	0	0	inf	0	0	1556	inf	0	0	0	inf	0	0	1556	inf
P06865	0	0	0	inf	0	0	507	inf	0	0	0	inf	0	0	507	inf
P11279	2	21	350	16.666666666666668	1	12	353	29.416666666666668	1	11	348	31.636363636363637	2	22	355	16.136363636363637
Q8TDN2	3	182	294	1.6153846153846154	6	338	77	0.22781065088757396	3	81	38	0.4691358024691358	6	439	333	0.7585421412300684
Q8N239	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q13427	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGF6	7	64	86	1.34375	7	55	87	1.5818181818181818	7	55	81	1.4727272727272727	7	64	92	1.4375
Q7Z5L7	0	0	0	inf	0	0	589	inf	0	0	0	inf	0	0	589	inf
Q6TCH7	7	110	45	0.4090909090909091	7	103	53	0.5145631067961165	7	97	36	0.3711340206185567	7	116	62	0.5344827586206896
Q9NZG7	2	20	79	3.95	2	80	19	0.2375	2	0	0	inf	2	100	98	0.98
Q8WVV4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y619	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A3QJZ6	0	0	0	inf	0	0	455	inf	0	0	0	inf	0	0	455	inf
Q03181	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7RTY5	0	0	0	inf	0	0	308	inf	0	0	0	inf	0	0	308	inf
Q8NBL1	0	0	0	inf	0	0	369	inf	0	0	0	inf	0	0	369	inf
P55347	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5R387	0	0	0	inf	0	0	131	inf	0	0	0	inf	0	0	131	inf
Q86W28	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NQX5	1	121	181	1.4958677685950412	1	118	148	1.2542372881355932	1	118	147	1.2457627118644068	1	121	182	1.5041322314049588
P43490	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NEL0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q13443	1	101	698	6.910891089108911	1	101	670	6.633663366336633	1	101	670	6.633663366336633	1	101	698	6.910891089108911
Q9NP61	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P82987	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q01518	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y6F7	0	0	0	inf	1	189	331	1.7513227513227514	0	0	0	inf	1	189	331	1.7513227513227514
Q9H6R3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P06307	0	0	0	inf	0	0	95	inf	0	0	0	inf	0	0	95	inf
P35218	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BYV9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O75828	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q5VV16	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WU20	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WXT5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q16254	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P34897	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8WWZ3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BVV2	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P02724	2	40	64	1.6	1	36	72	2.0	1	36	64	1.7777777777777777	2	40	72	1.8
Q9NRJ2	0	0	0	inf	1	103	40	0.3883495145631068	0	0	0	inf	1	103	40	0.3883495145631068
P58012	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P00488	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15334	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q96BN6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9NX09	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q06889	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P49770	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15068	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P01566	0	0	0	inf	0	0	166	inf	0	0	0	inf	0	0	166	inf
A6NGU7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P55899	1	45	297	6.6	1	44	274	6.2272727272727275	1	44	274	6.2272727272727275	1	45	297	6.6
Q99928	4	108	270	2.5	4	117	247	2.111111111111111	4	108	247	2.287037037037037	4	117	270	2.3076923076923075
Q14376	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P0N8	2	191	14	0.07329842931937172	2	188	11	0.05851063829787234	2	188	11	0.05851063829787234	2	191	14	0.07329842931937172
Q9P2N6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y4L1	1	12	964	80.33333333333333	0	0	969	inf	0	0	964	inf	1	12	969	80.75
Q5TGJ6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7Z4V5	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P0C7L1	0	0	0	inf	0	0	76	inf	0	0	0	inf	0	0	76	inf
Q07627	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BYR7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NFY9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BYR8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9GZP8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15811	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O94889	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O14901	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
A0A1B0GVH7	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P60369	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15225	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q15102	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N5I3	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O15031	0	0	0	inf	1	617	1181	1.9141004862236628	0	0	0	inf	1	617	1181	1.9141004862236628
Q9HBL8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9H3R2	1	69	420	6.086956521739131	1	69	403	5.840579710144928	1	69	403	5.840579710144928	1	69	420	6.086956521739131
P36955	0	0	0	inf	0	0	399	inf	0	0	0	inf	0	0	399	inf
Q8NGS7	8	93	46	0.4946236559139785	8	80	48	0.6	8	79	37	0.46835443037974683	8	94	57	0.6063829787234043
O00750	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q7RTY0	12	104	52	0.5	11	139	48	0.34532374100719426	11	84	23	0.27380952380952384	12	159	77	0.48427672955974843
Q9UHK0	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q6ZSK4	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
O95744	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q3SYA9	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q12879	4	105	1274	12.133333333333333	4	188	1162	6.180851063829787	4	72	1151	15.98611111111111	4	221	1285	5.8144796380090495
Q12908	8	93	71	0.7634408602150538	9	81	60	0.7407407407407407	8	37	8	0.21621621621621623	9	137	123	0.8978102189781022
P78364	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P41247	0	0	0	inf	0	0	231	inf	0	0	0	inf	0	0	231	inf
Q86W26	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P29728	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9BPW8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q99569	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P46734	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
P54368	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8IY26	3	51	178	3.4901960784313726	3	39	183	4.6923076923076925	3	39	175	4.487179487179487	3	51	186	3.6470588235294117
P30048	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9Y466	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8NGE8	6	80	96	1.2	7	67	95	1.4179104477611941	6	54	62	1.1481481481481481	7	93	129	1.3870967741935485
Q9H503	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q12774	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q9P209	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8TEP8	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q30167	2	199	21	0.10552763819095477	1	16	198	12.375	1	0	0	inf	2	215	219	1.0186046511627906
A6NCS6	0	0	0	inf	0	0	0	inf	0	0	0	inf	0	0	0	inf
Q8N4T0	0	0	0	inf	0	0	410	inf	0	0	0	inf	0	0	410	inf
Q16568	0	0	0	inf	0	0	89	inf	0	0	0	inf	0	0	89	inf
